"year","semester","review","score"
2023,"1학기","배우는 내용 자체가 어렵고 양도 많아서 시험 공부하기가 빡세지만 공부를 했다면 문제는 쉬운 편임. 그런데 교수님 강의력이 너무 별로다. PPT를 주긴 하지만 책 없이 그것만 보고 공부하기에는 무리가 있음. 그래도 내용은 나름 재밌어서 정 들을 거 없으면 들어도 된다.",60
2023,"1학기","법교양이어서 공부량은 많으나 내용이 그렇게 어렵지는 않고 정법 유베라면 그리 어렵진 않을것이다. 시험문제도 쉬운편이나 지엽적인 문제가 매우 많다. 출튀가 수월하고 교수님 강의력이 별로다. 수업때 강조하시는 것만 듣고 혼자 공부하는것도 나쁘지 않을듯",80
2023,"1학기","시험 스타일 : 단답형 20 + 서술형 20 = 40점 중간 평균-7점 기말 평균 +5점 으로 B+ 받음 이과이고 배경지식이 없어서 ppt 내용 자체가 이해가 안됐음 그리고 교수님이 목소리가 너무 작고 강의력 별로임 판례 위주로 수업하는데 시험은 법률만 나와서 수업시간이 도움이 안됨 서술형 채점 후하게 해주셔서 좋아요 중간 망한것 치고는 성적 만족합니다",60
2023,"1학기","굳이 들어야할까..싶은.... 수신때 다 늏치고 이것만 남았다면 그때가서 '고민'해보시길.. 출튀 가능한 분위기의 대형강의지만, 교수님의 말씀이 꽤나 느리고 졸려서 어느순간부터 수업 안듣고 혼자 강의안 보면서 공부하고 있는 나를 발견할 수 있음... 시험 두 번에 모든 게 결정됨 난 중간 기말 합쳐서 평균보다 6점 높았는데 에마 받음 수능 정법 봤는데 중간중간 반가운 내용이 있긴 해도 정법의 수준은 절대 아님(법정상속분이나 유류분 계산정도만 그대로 나오는듯) 정법 베이스 있다고 쉽게 생각할 과목은 아님 그리고 시험 범위가 교재 300~500페이지 정도로 많아서 벼락치기 스타일의 공부법은 안맞음..",60
2023,"1학기","공부한 만큼 나오긴 하는데 공부해야 하는 양이 많은 게 문제... 학점은 어느 정도 잘 받았고 법 관련 지식도 많이 쌓을 수 있어서 결과적으로는 좋았지만 수업이 너무 졸림..죄송합니다 교수님ㅠ",60
2023,"1학기","괜찮아요.. 전반적으로 보면 들을만해요 그냥 다른데 갈데 없으면 들으세요 뭐 어쩌겠어요",100
2023,"1학기","공부한 만큼 학점 나오는 듯 꿀강은 아님 그냥 무난",40
2023,"1학기","교수님이 친절하세요!! 시험도 교과서, 강의안 보면서 공부하면 어렵지 않은 난이도였습니다",100
2023,"1학기","시험 두번으로 모든것을 결정함. 솔직히 출튀해도 강의ppt만 잘 외우면 좋은성적 나올듯. 법학이라 외울것 많고 이쪽에 관심 없다면 좀 힘들수도. 시험 잘 못봤는데 성적은 나쁘지않게 나옴.",80
2023,"1학기","과제 없고 중간 기말로 성적 결정됩니다. 친족상속법 책 안 샀고 피피티랑 법 조항들만으로 공부했는데 A+ 받아갑니다. A0 나올 줄 알았는데 A+ 받아서 생각보다 학점 넉넉하게 주시는 것 같아요. 강의력이 엄청 좋으신 편은 아니지만 이해하기 쉽게 설명해주시는 편이라 법에 대한 지식 많이 쌓아갑니다 :)",100
2022,"2학기","수업은 재밌었습니다 그런데 동영상 아니면 이해가 좀 어려워요 시험 난이도가 좀 들쑥날쑥입니다.",60
2022,"2학기","문제가 너무 쉬움.. 아무리 교양이라지만 진짜 그냥 팟케스트 정도의 내용만 알면 다 맞을 수 있게 문제를 출제하신다.",100
2022,"2학기","교수님 ppt 기준으로 교재 발췌해서 보면 수업 안들어도 충분 중간은 평균보다 조금 높고 기말도 그정도였던 것 같은데 에제",100
2022,"2학기","기존 강평이 왜 이렇게 짰는지 모르겠음 책에서도 문제 내겠다고 겁을 주시는데 강의안만 잘 공부하면 시험은 허무할 정도로 쉽고 출제방식도 합리적임 교양치고 로드가 좀 있기는 하나 법과목임을 감안하면 나쁘지 않음",100
2022,"2학기","강의력: ㅂㄹ 내용: 재밌음 과제: 없음 시험: ox + 단답형 + 서술형 중간 끝나고 진짜 말 많았지만 학점 잘준대서 버텼고 학점 미화 성공. 학점은 으지간히 잘주시는듯",100
2022,"2학기","강평 보고 걱정했는데 저는 좋았습니다! 물론 교수님이 조곤조곤 말씀하시는 편이라 조금 졸릴 수도 있지만 열심히 가르쳐주시려고 하시는 것 같았습니다. 수업 잘듣고 교수님이 강조하시는 것 잘 표시해놓고, 피피티 회독한 뒤에 피피티 내용 중심으로 교과서 읽으면 무난하게 점수 잘 받을 수 있습니다! 특히 가족법이라 그런지 흥미로운 판례나 에피소드가 많아서 재미있었어요",100
2022,"2학기","일단 교수님이 굉장히 선하시다… 강의력은 뭐 그저그렇다 대신에 로드가 그렇게 많지는 않아서 편하게 공부할수있음 혼자 ppt보고 책 발췌독하는게 가장 도움됨",100
2022,"2학기","재밌습니다 수업이 알차요..! 처음 들을때는 무슨 내용인지 싶지만 공부하면 할수록 이해가 쉽고 또 생활에 유용한 내용들이 많아 충분히 들어볼만한 강의라고 감히 말해봅니다.",100
2022,"2학기","교수님 인품은 좋으시나… 수업을 통해 배우는 양에 비해 시험 범위가 매우 방대합니다… 시험은 OX문제, 단답형, 서술형 이렇게 나오는데 기말고사 같은 경우엔 서술형 문제를 지정해주셔서 어느정도 배려해주시긴 했습니다 그래도 양이 상당히 많아서 교양으로 듣기엔 많이 벅차네요",60
2022,"2학기","가르치시는 소질은 크게 없으신 느낌... 잔잔하고 지루하고 좀 어설픈 느낌이랄까...",20
2022,"2학기","나쁘지않음 들을만함 ,,,,,,,,,,,,,",100
2022,"1학기","성적은 적당히 잘 주시는데(A0 맞기는 쉽고 A+은 좀 빡센 듯) 별로 유익하다거나 배울 게 많지는 않음. 그렇다고 마냥 꿀강도 아님.",60
2022,"1학기","학점은 생각보다 잘 주신 듯 하지만 강의력이 좋은 편이 아니셔서 법 노베로서 힘든 강의였습니다... 법 공부 혼자 잘 하실 자신 있으신 분들은 들어도 될 듯... 그치만 추천하진 않습니다...",40
2022,"1학기","중간 기말 시험 서술형이지만 간단함. 오픈북이라서 부담감 적음. 과제도 한 번밖에 없었음. 근데 공지나 수업이 확실하지않고 애매함.. 수업 안듣고 혼자 공부함. 성적도 시험 점수,기준 전혀모름. 매우 답답함. 그래도 성적 너그럽게 주신듯.",60
2022,"1학기","ㆍ본인 논문을 기말시험 문제로 냄. ㆍ즉흥적으로 줌 시험시간에 시험 시간과 내용 변경. ㆍ강의시간에 간혹 틀리심 ㅡ절대 인정 안하다가 학생들이 강하게 계속 틀린거 말해야지만 인정. ㆍ다른 강의도 많고 바쁘셔서 채점할 시간이 없으시다 말씀하심. ㆍ천사처럼 해맑은 미소를 가지심",20
2022,"1학기","교수님 친절하시고 피드백이 느리긴 해도 잘 해주심. 내용은 조금 어렵게 가르치시지만 시험을 쉽게 내려고 하심. 성적도 너그럽게 주시는 편임.",100
2022,"1학기","교수님이 친절하시고 상냥하시기는 하나,,,,,과도한 친절과 좀 답답한 성격이신듯 하다,, 강의력은 별로,,책보고 혼자 공부할거면 뭐,,근데 난 한 학기동안 이거 때문에 스트레스 무진장 받음,,,",40
2022,"1학기","교수님 사람은 인자하신데 강의력은 기대xxx 걍 수업거르고 책보세요 학점치유 완료",60
2022,"1학기","학점미화가 될 뻔~했지만 너무한 과목임 채점은 전날부터 하는 듯 하고, 수업시간이 지옥임 혼잣말 하다가 학생을 가르치는게 아니고 본인이 배움 계속 중간에 강의안 수정하고 검색해서 아하 하고. 모든 학생 질문같은거 받아주다가 시간 다잡아먹고. 자기 논문 시험범위에 넣고. 그냥,, 돔황챠",40
2022,"1학기","채점이나 피드백이 좀 느리긴 해도 교수님 친절하시고 오픈북이라 시험 부담도 적어요~ 새로 오신 교수님이신거 감안하면 채점 피드백 관련 문제는 개선되리라 믿습니다",100
2022,"1학기","하루 전에 공부해서 비쁠이면 뭐,,, 할 말 없죠 근데 학점을 떠나서 강의력이 별로고 중간 점수조차 알 수 없어서 수업 듣는 내내 답답했습니다",40
2022,"1학기","하... 이번학기 제일 괴로운 과목이었습니다 학점은 그렇게 짜지 않지만 채점기준같은건 전혀 알수없고 강의력 최악",40
2022,"1학기","교수님의 강의력은 그다지 좋지 않으신 것 같아요.. 한 주제에 대해서 이야기하다가 자연스럽게 다른 이야기 하셔서 내가 지금 어떤 주제에 대해서 수업을 듣는지 잘 모르겠다는 생각이 듭니다. 저는 고딩 때 정법 했어서 수업 내용이 엄청 어렵다는 생각은 안 들었어요. 과제도 한 번밖에 없어서 부담이 적긴 해요. 중간, 기말도 마찬가지로 어렵다는 생각은 안 듭니다. 그런데 교수님께서 바쁘셔서 성적 확인 기간 쯤에 다 채점을 하시는 것 같아요. 과제, 중간, 기말 성적을 따로 알려주시지는 않고 성적 확인 기간에 한 번에 확인하게 됩니다. 교수님은 엄청 친절하시고 많은 걸 가르쳐 주시고 싶어 하시는 것 같기는 한데 저는 수업을 잘 안 듣게 되었던 것 같아요.. (필기만 했음) 그래도 A+ 받아서 교수님 강의력이 미화되기는 합니다.. 학점은 잘 주시는 듯..?",60
2022,"1학기","채점이나 피드백이 느리신 편 교수님은 친절하시나 모두를 배려해주시려는 탓에 좀 과하다 싶을 때가 있었음",40
2022,"1학기","일단 전 수업 하나도 안들었고 중간기말 전부 하루 전에 공부해서 에마 받았어요 투자한 것보다 성적은 잘 나오는 것 같아요 본인이 법 유베면 그냥 교재보고 독학해도 괜찮을정도로 시험문제는 쉽게 나오구요, 법 노베면 돔황챠",60
2022,"1학기","수업 시간에 담당 교수가 학생과 함께 공부를 하신다. 학생의 요청이 있어도 시험이나 과제의 채점 결과를 끝까지 알려주지 않으며 성적 발표일 하루 전에 일부 학생의 중간고사 파일이 백지상태라며 재제출을 요구하는 문자를 보내는 기행을 보이셨다. 오픈북이라 수업을 하나도 듣지 않아도 답안 작성에 큰 무리는 없으나, 그렇다고 학점 미화가 되는 과목은 아니다.",20
2022,"1학기","성적발표 전날에 채점 ㅋㅋㅋㅋ 뭐 사정이 있으시겠지만 좀 너무한거 아입니까 이건",20
2022,"1학기","강의평 4년 내내 안쓰다가 성적 잘 받아도 빡침은 변함 없을 것 같아서 적으러 들어옴 밑에 강의평 처럼 자기 공부하면서 수업을 하질 않나 자기 논문을 시험범위에 포함시키질 않나 각종 기행을 펼침. 기말 시작 전 공지에는 분명 계산문제에 자세한 풀이과정 요구한다고 적어놓고 시험때는 새끼 3문제 합 500자 이내..예..? 살다살다 이런 교수는 처음 봤는데 다시는 보는 일 없었으면 좋겠으면서 이만 글 줄임 하",20
2022,"1학기","수업 들은 적이 없음 뭔 말 하는지 걍 의식의 흐름대로 수업하고 수업시간에 교수가 공부를 하면서 수업을 함 과제 점수도 안알려주고 중간 성적도 안알려줬음 학생이 점수 언제 주냐고 질문하니까 기말 전인데 알면 더 타격이 있을 것 같지 않나용? ^^ 이런 식으로 말하면서 결국 끝까지 안알려주고 마지막에 성적 나오면 그 때 따로 문의하라고 함 아마 기말 점수도 안알려줄 것 같은데 하 진심 채점 기준은 뭔지 몇 점을 깎는지 레터 나뉘는 점수 구간은 뭔지 학생들한테 안내해 준 것이 하나도 없음 아직 성적 나오기 전에 적는건데 이거 성적 잘 나와도 이 빡침은 그대로일 것 같음 시험 문제는 기간 동안 배운 것들 중에 두개 정도 서술형으로 쓰는건데 법 과목이니까 당연히 답이 정해져 있음 근데 오픈북이라는 건 = 다 같이 같은 답은 적는다는 것 대체 점수를 어떻게 매기고 평가한다는건지 모르겠고 시험 시간에 줌으로 시험 문제를 수정하는 교수는 처음 봄 게다가 자기 논문을 시험 범위에 포함시켜서 서술형 한 문제를 내버림ㅋㅋ 진짜.. 논문 읽었다고 해서 시험 범위에 포함 시킨 사람 제발 ㅠ 눈치 좀 챙기고 삽시다",20
2022,"1학기","난이도 쏘쏘 시험문제 러프함 다만 수업 진행이 중구난방식으로 진행되는 게 아쉬웠다 ppt를 보라는 건지 주교재를 보라는 건지 부교재를 보라는 건지 논문을 보라는 건지...쉬운 입문수준의 내용에 비해 책을 이리저리 옮기면서 공부하느라 비효율이 너무 컸다 학점으로 미화되길 바라면서 이만 줄인다!",80
2023,"2학기","아무래도 법수업이니 할 거 좀 많은 편이고요 에쁠은 힘들 수 있습니다..",60
2023,"2학기","교수님이 너무 친절하시고 학생들 배려해주시는게 보여서 너무 좋았던 수업입니다. 기본적인 헌법에서 다루는 인권에 대한 내용들을 두루 살펴보면서 사례들도 봐보고 다른 학우분들과 토론도 할 수 있어서 정말 즐거웠어요. 교수님 강의력도 나쁜편 아니고 무엇보다 사람이 너무 좋으신 분이고 학생들을 생각해주시는게 보여서 별점 5개 드립니다!",100
2023,"2학기","전 저번 교수님 학점크리 떠서 이번에 재수강했는데 강의 내용도 과정도 훨씬 재밌고 이것저것 할 거 조금씩 많았던 거 같은데 다른 교양에 비하면 쉽고 적당히 해더 학점 잘 주셨어요 무엇보다 헌법에 대해 많이 알아가는 수업이었습니다! 교수님도 어떻게든 학생들 점수 많이 주시려고 가산점 챙겨주려고 하시고 수업도 잘하시고 개인적으로 전담 교수님 바뀌신 게 너무 좋았어요 법이랑 진짜 안맞는 사람이라고 느꼈다가 재수강하면서 생각이 아예 바뀌었습니다!! 학점도 잘 주시고 시험도 그리 어렵지 않습니다!",100
2023,"2학기","할거 많다... 분명히 중간고사는 시험+독후감 or 레포트+(독후감선택)이었는데 갑자기 바뀌면서 독후감은 필수에 시험+(레포트선택) or 레포트+(시험선택)으로 바뀜 (선택)되어있는건 가산점 준다는 얘기고 결국은 성적 잘 받으려면 두개 다 해야될듯 에쁠은 모르겠고 에제는 받기 쉬움 뭐 별개로 수업 자체는 주변 학생들하고 얘기 많이 할 수 있어서 재밌긴 했음",80
2024,"1학기","내용이 많아서(책 300페이지 정도) 공부하는 거 힘들고 애초에 열심히 하지도 않았지만 에이플 받았어요. 학점이 모든 걸 미화 시켜주는 최고의 강의..",100
2024,"1학기","2024-1학기 역대급 GOAT 갓진수 열심히 공부한 거 치고는 시험 너무 쉬웠고 전원 3학점 씩 올려주셔서 슬펐지만, A+ 받았으니 오히려 좋아 내용도 나름 재미있어요! 이번 학기에는 ID문제 안 내셔서 더 좋았음!",100
2024,"1학기","시험이 족보에서 말만바꾼수준이라 대략적으로 이해하고 족보 파면 됨. 조별과제 귀찮긴 한데 무난. 교수님 귀여우심.",100
2024,"1학기","학점미화가 됩니다. 아무튼 그렇습니다. 진짜잊니다.",80
2024,"1학기","기말 괜히 공부했다싶을정도로 컷조정 미쳤음 그냥 공부 안해도 에쁠 나왔을듯 공부한 입장으로 행정법 내용은 분량 개많고 개어려움 그래도 법강의 중에서는 제일 학점 잘 주시니까 법에 대한 흥미가 있 는지 없는지 궁금하긴한데 학점은 잘 받고 싶으면 들으면 될듯 사실 법 관심없어도 최고의 꿀강이니 무조건 잡으면 좋음",100
2024,"1학기","다음에도 이럴지는 모르겠지만, 컷 조정을 엄청 해주셔서 성적은 잘 받았습니다. 동영상 강의만 있다 보니 공부를 끝까지 미뤘었는데, 시험범위를 다 공부하지 않고 마지막에 올려 주신 기출문제만 보았어도 될 만큼 시험 문제는 쉬웠습니다.",100
2024,"1학기","기말 분량이 많긴 하지만, 평소에 틈틈이 강의 들어두고 족보 잘 외우면 시험 잘 볼 수 있음. 조별과제는 조원만 잘 만나면 할만할듯. 그거 외에 할일 없음. 무엇보다 컷 조정 엄청 해주심.",100
2024,"1학기","그저 갓진수 긴말이 필요없다 “날먹꿀강” 고트하게 에이쁠 먹고 갑니다",100
2024,"1학기","법과목이라 공부하기 상당히 고통스러움. 책은 한 번만 읽고 족보만 공부하는 것 추천드립니다. 족보에서 유형은 똑같이 조금만 변형돼서 나오기 때문에 이게 효율이 더 좋아요. 60점만 넘겨도 에이쁠 가능합니다.",100
2024,"1학기","시험범위는 많은 편이지만 족보 위주로 공부하면 수월하게 기말고사 고득점 가능합니다 (그리고 기말 못 봐도 점수컷 많이 내려주십니다) 교수님 강의 스타일도 저랑 잘 맞아서 동강 벼락치기 할 때도 나름 재미있게 들었습니다 강의 밀리지 말고 꼬박꼬박 들으세요!! 나중에 공부할 때 힘듭니다",100
2024,"1학기","갓진수이시다 나는 공부를 열심히해서 안정권이엇지만 컷이 엄청청널널한거 팩트이다 연세대는 새내기를 법치국 필수 이수하게끔 만들어라 진수교수님을 찬양하게 될 것이니",100
2024,"1학기","기말 시험 치기 직전까지는 의심했으나.. 시험지를 보고 깨달았음. 그를 숭배해야만해 공부를 아예 안해도 되는건 아님. 근데 기출을 꼼꼼하게 공부하면 평소에 강의 안듣고도 A+ 쌉가능 (교수님이 족보를 직접 올려주시니까 족보 사지 마세요. 올해는 ID/농담 문제도 안나옴) 그대로 출제하는건 아니라서 자주 나오는 문제를 보고 그 부분의 개념을 꼼꼼하게 외우면 됨 출석 인정기간은 4일 정도로 원칙적으로는 월요일에 올라와 목요일까지 보는거임 근데 교수님이 영상을 자주 늦게 올리셔서 공지를 잘 확인하고 틈틈히 영상 봐주는걸 추천. + 강의 하실때 농담을 섞으시는데 좀 소소하게 웃김. 교수님이 귀여우셔요...",100
2024,"1학기","하루 벼락치기했는데 에이쁠 떴습니다… 정말 꿀강….",100
2024,"1학기","내용 많고 어렵지만 학점미화 하나만 보고 들을 가치가 있습니다.",100
2024,"1학기","이번에 컷을 9점이나 내렸습니다.. 동영상이 밀리기 쉽지만 혼자 책 읽기+기말 전에 주는 퀴즈로 충분합니다.",100
2024,"1학기","교수님 최고 팀플은 미리 조 짜서 들으세요 송도 수업이라 일학년들이 노느라 바쁜거 같네요..^^",100
2024,"1학기","행정법 교과서를 시험기간에 팔 때는 며칠 밤을 새야 1회독이 가능할 정도로 힘들었지만 결국 마지막에는 학점으로 보답해주신다. 팀플도 그렇게 어렵진 않았음",100
2024,"1학기","시험 공부할 땐 스트레스 받는데 학점 미화로 테라피 시켜주심",100
2024,"1학기","이건 진짜 꿀강 ㅇㅈ 이거만큼 꿀강인거 거의 없을듯 학점 미화가 일단 최고임 원래 A+ 성적이어서 난 좀 아깝긴하지만 최종 레터 부여할 때 B+ -> A+ 되도록 조정해주셨다함. 조별과제 조원만 ㄱㅊ으면 ㄹㅇ 꿀과목",100
2024,"1학기","공부 많이 해간 입장으로 조금 억울하지만… 다른 사람들 입장에서 꿀강은 맞죠. 무조건 들어라.",80
2024,"1학기","그는 신인가? 9점 올려주셔서 시험 60점 맞아도 A+됨 ㄷㄷ",100
2024,"1학기","말이 필요가 없음 갓진수 근데 컷 조정 없이도 a+이라 학점 세계단씩 올려주신다는 공지 봤을땐 좀 꼴받았다ㅋㅋ",100
2024,"1학기","갓진수 300페이지 시험범위 중 100페이지도 못 끝내고 시험 봤는데 학점미화로 A+ 꿀강이라고 유명한 데엔 이유가 있다",100
2024,"1학기","토론 거의 안 했는데, 딱 1주일 밤새 공부하고. 원래는 A-인데 컷조정으로 A+ 받았네요 학점미화 잘 됩니다.",100
2024,"1학기","공부하면 좋은 성적 받응수있음 근데 좀 많이 해야함",80
2024,"1학기","갓진수 토론 참여 한번도 안해도 시험 상타치로 보면 에이플 가능 시험 공부할 때 많은 분량으로 매우 괴롭지만 성적으로 치유 쌉가능 공부 정말 열심히 한게 아까울 정도로 에이플을 뿌리심",100
2024,"1학기","안듣는게 바보임 연정인급 필수 그냥 A+를 삽으로 퍼줌",100
2024,"1학기","공부할 때는 거의 100시간 동안 시발시발시발 거리며 공부했는데 시험 52점 나오고 시이이이이발 거렸지만 A+을 받고 씨팔!!! 교수님 사랑해요를 외쳤다 수업 출석 잘하고 조별과제 열심히 하고 ⭐️ 매주 토론에 글 올리면 에플가능!",100
2024,"1학기","교수님께서 3학점 올려주셔서 비쁠이 에쁠됨 시험 이틀 전 공부해도 에쁠 나옵니다",100
2024,"1학기","대진수 기습숭배 상습숭배 항시숭배 실시 ㄹㅇ GOAT 그 자체 족보만 보면 되고, 학점도 3단계 올려주심 진지하게 절반 이상 A+인듯?",100
2024,"1학기","Goat A+족보만 보면 나와요 컷도 엄청 내려주십니다",100
2024,"1학기","시험 62.5점이었는데 B+을 A+까지 올려주십니다. 동영상 강의는 안 들어도 되고, 교수님께서 시험 직전에 올려주시는 기출만 달달 외워도 잘 나올겁니다. (저는 평소에 교재만 조금씩 읽어보다가, 시험 당일 아침에 기출 훑어본 게 끝입니다.) 다만 영상이 한 주당 12개 정도씩 올라오는 경우도 있어서, 출석에는 신경을 써주셔야 합니다. 또한 책 한 권이 범위이고 기말 시험 한 번만 보기 때문에 제대로 공부하려면 분량은 좀 많습니다. 조별과제는 저희 과끼리 했기 때문에 트러블은 없이 속전속결로 진행됐습니다. 다만 '열성적으로 하려는 사람'과 '적당히 학점만 챙기려는 사람'이 함께 묶이면 좀 힘들 것 같습니다. 조를 짤 때 해당 사항을 서로 파악하는 게 중요할 듯합니다. 결론 : 학점 잘 받아가고 싶으시다면 진짜 꿀강입니다.",100
2024,"1학기","그냥 들으세요. 너무 적나라하게 적을 수는 없지만 여러분이 하는 그 10배 100배의 성적을 받아가실 수 있습니다.",100
2024,"1학기","이게 A+이 뜨네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ B권부터는 진지하게 점수가 궁금해지는 컷조정 대진수 갓진수 사랑합니다",100
2024,"1학기","시험은 사실상 족보 복붙이었음 기본적으로 점수가 엄청 후하시고, 컷은 안 내려가는게 이상함 적당히 성실만 하면 달달하게 에이플 받아갈 수 있음 나는 전날 밤새서 공부하고, 조별과제 조금 열심히 해서 만점받고, 에이플 받음.",80
2024,"1학기","팀플은 친구들이랑 조 짜서 하면 금방 끝내고요. 기말도 하루이틀 전에 올려주신 족보 위주로 공부하면 충분히 에이쁠 나옵니다.",100
2024,"1학기","굿. ......ㅇ...........",100
2024,"1학기","그저 빛.. 시험까지 다보고나니 이거만큼 좋은 강의가 없습니다",100
2024,"1학기","만점 쉽게 받을 수 있는 건 절대 아니구요..ㅋㅋㅋ 양이 엄청 많지만 족보를 많이 타서 족보 위주로 보면 a+권은 가능할거예요 근데 양이 진짜 엄청 많고.. 로드와 시험 범위를 봤을 땐 꿀강이 아니지만 동강+시험쉬운편+학점따기쉬움 이건 맞습니다",80
2024,"1학기","4시간 족보만 보고 기말 100 맞아가네요 무조건 들으세요",100
2024,"1학기","한 학기 동안 동강 틀어놓고 있다가 기말 1주전에 공부 시작했는데 양이 많긴 하지만 몇일 잡고 하면 충분하다고 생각합니다. 대면시험이고 시험 난이도는 쉬운 편이었습니다. 매주 토론 성실하게 참여하는 것이 중요한 것 같습니다.",60
2024,"1학기","시험도 쉽게 나오고 동영상 강의만 들으면 되서 엄청 좋아요! 꼭 듣는 것을 추천해요!",100
2024,"1학기","동강 스루, 족보만 파고 괜찮은 점수 받았습니다. 전년도나 올해 올려 주신 기출에 포함되지 않은 범위는 쳐다도 안 봤는데, 생각보다 많이 출제되었습니다. 몇 번은 훑고 가시면 좋을 것 같아요. 팀플은 몇 명 못 모았더라도 꼭 우선신청하세요. 놓치고 랜덤으로 배정받게 되면 학점에 열의 없는 사람들과 모여서 힘듭니다.....",80
2024,"1학기","시험도 쉽고 학점도 잘 주십니다. 그냥 올라오는 동영상 올라오는 거 꾸준히 듣고 조금만 공부하면 만점 쉽게 받을 수 있습니다.",100
2024,"1학기","일단 지필 100점 나왔고 a+확정 동강이라는 점에서 좋았으나 오픈북x 암기량상당함 강의와 병행해서 독하게 암기했더니 시험2~3일 전 게시된 족보로 도배되버림 결과적으로 교재와 강의에 시달리면서 열심히 공부한 학생들은 족보 암기를 제대로 안했을시 본전도 못찾을 가능성이 있고, 직전에 수업 하나도 안들었지만 올려준 족보 통암기만 하면 90점대 이상이 나오는 기현상이 발생 팀플 로드가 있는 편이고 조원 잘못만나면 스트레스 있는편 뭐 올해기준으로는 공부 하나도 안하고 막판에 족보 통암기하면 a+ 가능하니 날먹하시려면 수강신청 하시는거 추천",60
2024,"1학기","행정법을 잘 아시거나 잘 알고 싶다면 강추 시험은 쉬웠지만, 시험이 쉽게 느껴지도록 하는 과정이 쉽지 않음 일단 책 내용이 밀도가 꽤 높음 또 조별과제 주제선정이 매우 중요함 딥하게 하고 싶다면 범주를 좁게 잡을 것",100
2024,"1학기","기말은 올라오는 기출만 보면 됩니다. 전 책이랑 필기본 대충 훑고 막판에 기출만 팠더니 학점 잘 나왔습니다. 꿀강 인정 팀플은 귀찮음",100
2024,"1학기","엄청난 꿀강입니다. 시험이 기출 위주로 나와서 족보를 달달 외우거나 시험전에 교수님이 올려주시는 기출문제만 익혀도 좋은 성적 받을 수 있습니다. 그래도 교수님 설명이 꽤 괜찮고 농담도 자주 하셔서 강의도 들을만 합니다. 조별과제도 미리 조를 정해서 신청할 수 있어서 고통받을 일도 거의 없습니다.",100
2023,"1학기","작년에 수강했는데 막꿀이었나보네... 숭배합니다 대 진 수",100
2024,"1학기","기출만 보세요. 본인은 교재위주로 외워서 망한 케이스",80
2024,"1학기","그냥 기출만 보세요 내용 외운 사람 대부분 못본듯",20
2024,"1학기","수업 안들으셔도 됨 필기본만 사셔 1-2회독하고 교수님이 마지막에 올려주신 기출 4개 달달 외우세요 그렇게 하면 만점임 전 그렇게 안해서 망했어요 4점드립니다",80
2024,"1학기","이 강의가 꿀강이었던 이유는 동강 + 온라인 시험 + 오픈북이었기 때문이다. 하지만 대면 시험 + 오픈북X 로 바뀌면서 더이상 꿀강이라 부르기엔 교재 전체를 암기해야 하는 기말이 너무 악랄하다. 또 내용 자체도 쉬운편은 아니라 암기하는데도 상당 시간이 걸린다. 결론: 도망가",40
2024,"1학기","동강이라서 좋지만 기말 범위가 많긴 하네요..",100
2024,"1학기","중간까지는 꿀. 기말범위가 너무 많음 팀플은 조원이 잘 걸리면 수월하지만 양은 적지않다",80
2024,"1학기","쵝오의 강의, 동강인 것만으로 5점은 타당하다.",100
2023,"2학기","팀플이 상당히 귀찮긴 하지만 성적을 이렇게 퍼주실 수가 없음 애초에 기말도 기출 복붙 수준으로 내주셔서 97.5점 받았는데 여 기서 4학점 더 올려주심 아마 에이쁠 못 받은 사람이 없을 것 같음 공부 열심히 한 입장에서 좀 억울하긴 하지만 그래도 행정법에 대 해 많이 배워가는 것 같다 동영상 강의라서 부담도 없고 진짜 최고 의 교양",100
2023,"2학기","갓진수. 학점을 어떻게든 에이플러스 맞춰주심",100
2023,"2학기","컷을 엄청 내려주셔서 거의 모든 학생이 성적을 잘 받지 않았을까 생각합니다. 영상강의고 기출문제도 다 주셔서 기말 때 바짝 공부하면 성적 받기 쉽습니다. 저는 개인적으로 조별과제로 고통받긴 했는데... 수업 자체는 좋았습니다",100
2023,"2학기","팀플이 상당히 귀찮긴 하지만 성적을 이렇게 퍼주실 수가 없음… 애초에 기말도 기출 복붙 수준으로 내주셔서 97.5점 받았는데 여기서 4학점 더 올려주심 아마 에이쁠 못 받은 사람이 없을 것 같음 공부 열심히 한 입장에서 좀 억울하긴 하지만 그래도 행정법에 대해 많이 배워가는 것 같다 동영상 강의라서 부담도 없고 진짜 최고의 교양",100
2023,"2학기","온라인 강의라서 팀플한다는 사실과 시험이 기말만 진행된다는 사실에 어려울까봐 조금 걱정했지만, 대면 시험이라서 그런지 쉽게 나왔다고 생각합니다. 컷 조정 없이도 A+ 이긴 했지만 교수님이 4등급이나 올려주실 정도로 후하게 컷조정해주셨습니다! 학점은 잘 주시는 편인 것 같아요",100
2023,"2학기","에이쁠 안받는 사람이 없을듯 ? 난 만점(100점) 받았는데 최종적으로 교수님이 b0 성적을 a+까지 끌어올려 주시는 거 보고 깜짝 놀랐다ㅋㅋㅋㅋㅋ 학생들 수업 많이 듣게 하시려는 거 같으니 다들 꼭 들어~",100
